Year,Zip_Code,County,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2022,90504,Los Angeles,Adult,36,13.9
2022,90505,Los Angeles,Adult,43,13.6
2022,90601,Los Angeles,Adult,47,19.4
2022,90602,Los Angeles,Adult,52,27.1
2022,90603,Los Angeles,Adult,19,12.4
2022,90604,Los Angeles,Adult,75,22.8
2022,90605,Los Angeles,Adult,64,21.7
2022,90606,Los Angeles,Adult,66,25.8
2022,90620,Orange,Adult,66,18.6
2022,90621,Orange,Adult,44,15.8
2022,90623,Orange,Adult,20,21.1
2022,90630,Orange,Adult,49,12.2
2022,90631,Orange,Adult,98,17.7
2022,90638,Los Angeles,Adult,61,16.5
2022,90640,Los Angeles,Adult,140,30.2
2022,90650,Los Angeles,Adult,182,23.6
2022,90660,Los Angeles,Adult,133,27.8
2022,90670,Los Angeles,Adult,34,26.2
2022,90680,Orange,Adult,41,16.6
2022,90701,Los Angeles,Adult,20,17.4
2022,90703,Los Angeles,Adult,42,11.8
2022,90704,Los Angeles,Adult,13,44.6
2022,90706,Los Angeles,Adult,175,29.1
2022,90710,Los Angeles,Adult,48,24
2022,90712,Los Angeles,Adult,42,15.8
2022,90713,Los Angeles,Adult,35,17.1
2022,90715,Los Angeles,Adult,42,27
2022,90716,Los Angeles,Adult,28,28.3
2022,90717,Los Angeles,Adult,31,19.6
2022,90720,Orange,Adult,13,6.2
2022,90723,Los Angeles,Adult,110,29.5
2022,90731,Los Angeles,Adult,201,45
2022,90732,Los Angeles,Adult,32,22.5
2022,90740,Orange,Adult,13,5.9
2022,90744,Los Angeles,Adult,124,33.6
2022,90745,Los Angeles,Adult,109,23.6
2022,90746,Los Angeles,Adult,70,34
2022,90755,Los Angeles,Adult,13,15.3
2022,90802,Los Angeles,Adult,103,27.3
2022,90803,Los Angeles,Adult,52,20.1
2022,90804,Los Angeles,Adult,105,30.6
2022,90805,Los Angeles,Adult,275,39.9
2022,90806,Los Angeles,Adult,131,42.5
2022,90807,Los Angeles,Adult,55,22.5
2022,90808,Los Angeles,Adult,29,9.7
2022,90810,Los Angeles,Adult,58,20.3
2022,90813,Los Angeles,Adult,275,82.5
2022,90814,Los Angeles,Adult,13,8.5
2022,90815,Los Angeles,Adult,42,13.5
2022,91001,Los Angeles,Adult,63,25.4
2022,91006,Los Angeles,Adult,36,14.1
2022,91007,Los Angeles,Adult,35,15.4
2022,91010,Los Angeles,Adult,50,27.8
2022,91016,Los Angeles,Adult,72,22.9
2022,91030,Los Angeles,Adult,15,7.3
2022,91040,Los Angeles,Adult,30,17
2022,91042,Los Angeles,Adult,34,16.5
2022,91101,Los Angeles,Adult,27,15.7
2022,91103,Los Angeles,Adult,50,23.4
2022,91104,Los Angeles,Adult,41,16.2
2022,91105,Los Angeles,Adult,15,11
2022,91106,Los Angeles,Adult,25,12.2
2022,91107,Los Angeles,Adult,28,11.5
2022,91201,Los Angeles,Adult,24,14.1
2022,91202,Los Angeles,Adult,17,10.6
2022,91203,Los Angeles,Adult,18,11.1
2022,91204,Los Angeles,Adult,20,14.6
2022,91205,Los Angeles,Adult,55,18.3
2022,91206,Los Angeles,Adult,44,16.1
2022,91208,Los Angeles,Adult,15,12
2022,91214,Los Angeles,Adult,29,13.1
2022,91301,Los Angeles,Adult,25,14
2022,91302,Los Angeles,Adult,27,13.5
2022,91303,Los Angeles,Adult,67,28.9
2022,91304,Los Angeles,Adult,110,28.4
2022,91306,Los Angeles,Adult,114,29.4
2022,91307,Los Angeles,Adult,45,20.6
2022,91311,Los Angeles,Adult,69,22.9
2022,91316,Los Angeles,Adult,51,24.3
2022,91320,Ventura,Adult,34,11.1
2022,91321,Los Angeles,Adult,48,18.8
2022,91324,Los Angeles,Adult,40,17.4
2022,91325,Los Angeles,Adult,76,25.1
2022,91326,Los Angeles,Adult,35,12
2022,91331,Los Angeles,Adult,267,39.1
2022,91335,Los Angeles,Adult,208,33.9
2022,91340,Los Angeles,Adult,110,42.9
2022,91342,Los Angeles,Adult,233,33.3
2022,91343,Los Angeles,Adult,154,32.3
2022,91344,Los Angeles,Adult,86,20.5
2022,91345,Los Angeles,Adult,58,39.7
2022,91350,Los Angeles,Adult,34,10.1
2022,91351,Los Angeles,Adult,43,16.3
2022,91352,Los Angeles,Adult,85,24.6
2022,91354,Los Angeles,Adult,25,11.4
2022,91355,Los Angeles,Adult,51,16.5
2022,91356,Los Angeles,Adult,65,29.4
2022,91360,Ventura,Adult,51,15.4
2022,91362,Ventura,Adult,23,8.1
2022,91364,Los Angeles,Adult,26,13.3
2022,91367,Los Angeles,Adult,78,22.4
2022,91381,Los Angeles,Adult,14,8.4
2022,91384,Los Angeles,Adult,34,15.2
2022,91387,Los Angeles,Adult,47,13.5
2022,91390,Los Angeles,Adult,20,12.4
2022,91401,Los Angeles,Adult,66,20.1
2022,91402,Los Angeles,Adult,181,36
2022,91403,Los Angeles,Adult,52,26
2022,91405,Los Angeles,Adult,184,47.7
2022,91406,Los Angeles,Adult,87,19
2022,91411,Los Angeles,Adult,56,26.8
2022,91423,Los Angeles,Adult,30,11.2
2022,91501,Los Angeles,Adult,28,17
2022,91502,Los Angeles,Adult,13,13.1
2022,91504,Los Angeles,Adult,23,11
2022,91505,Los Angeles,Adult,47,16.2
2022,91506,Los Angeles,Adult,43,29.1
2022,91601,Los Angeles,Adult,71,20.4
2022,91604,Los Angeles,Adult,19,7.9
2022,91605,Los Angeles,Adult,154,38.8
2022,91606,Los Angeles,Adult,99,30.2
2022,91607,Los Angeles,Adult,44,17
2022,91701,San Bernardino,Adult,37,12.6
2022,91702,Los Angeles,Adult,183,39.1
2022,91706,Los Angeles,Adult,209,40.2
2022,91708,San Bernardino,Adult,15,16.6
2022,91709,San Bernardino,Adult,82,14.4
2022,91710,San Bernardino,Adult,105,16.7
2022,91711,Los Angeles,Adult,29,10.6
2022,91722,Los Angeles,Adult,96,33.4
2022,91723,Los Angeles,Adult,87,60.4
2022,91724,Los Angeles,Adult,65,28.1
2022,91730,San Bernardino,Adult,107,19.2
2022,91731,Los Angeles,Adult,58,29.2
2022,91732,Los Angeles,Adult,109,24.8
2022,91733,Los Angeles,Adult,108,35.1
2022,91737,San Bernardino,Adult,21,10.1
2022,91739,San Bernardino,Adult,59,18.4
2022,91740,Los Angeles,Adult,77,39.9
2022,91741,Los Angeles,Adult,34,15.1
2022,91744,Los Angeles,Adult,241,41.4
2022,91745,Los Angeles,Adult,72,17.5
2022,91746,Los Angeles,Adult,47,20.9
2022,91748,Los Angeles,Adult,45,11.7
2022,91750,Los Angeles,Adult,53,19.8
2022,91752,Riverside,Adult,33,11.9
2022,91754,Los Angeles,Adult,34,14.3
2022,91755,Los Angeles,Adult,28,10.7
2022,91761,San Bernardino,Adult,126,25.9
2022,91762,San Bernardino,Adult,149,32.4
2022,91763,San Bernardino,Adult,110,38.5
2022,91764,San Bernardino,Adult,135,31
2022,91765,Los Angeles,Adult,31,8.6
2022,91766,Los Angeles,Adult,175,33.6
2022,91767,Los Angeles,Adult,118,31.2
2022,91768,Los Angeles,Adult,65,25.9
2022,91770,Los Angeles,Adult,64,13.7
2022,91773,Los Angeles,Adult,70,26.6
2022,91775,Los Angeles,Adult,17,9.9
2022,91776,Los Angeles,Adult,51,17.9
2022,91780,Los Angeles,Adult,44,16.6
2022,91784,San Bernardino,Adult,49,24.3
2022,91786,San Bernardino,Adult,112,23.4
2022,91789,Los Angeles,Adult,31,8.9
2022,91790,Los Angeles,Adult,95,27.6
2022,91791,Los Angeles,Adult,95,41.1
2022,91792,Los Angeles,Adult,56,23.6
2022,91801,Los Angeles,Adult,81,18.8
2022,91803,Los Angeles,Adult,41,16.9
2022,91901,San Diego,Adult,14,11.1
2022,91902,San Diego,Adult,21,14.7
2022,91910,San Diego,Adult,155,25.5
2022,91911,San Diego,Adult,165,25.8
2022,91913,San Diego,Adult,42,10.9
2022,91914,San Diego,Adult,16,16.5
2022,91915,San Diego,Adult,26,13
2022,91932,San Diego,Adult,46,24
2022,91941,San Diego,Adult,48,17.8
2022,91942,San Diego,Adult,64,19.2
2022,91945,San Diego,Adult,75,36.5
2022,91950,San Diego,Adult,125,29
2022,91977,San Diego,Adult,143,32.3
2022,91978,San Diego,Adult,14,19.1
2022,92008,San Diego,Adult,34,14.5
2022,92009,San Diego,Adult,19,6.2
2022,92011,San Diego,Adult,13,5.6
2022,92019,San Diego,Adult,71,20.1
2022,92020,San Diego,Adult,168,37
2022,92021,San Diego,Adult,150,29.5
2022,92024,San Diego,Adult,56,16.7
2022,92025,San Diego,Adult,72,19.3
2022,92026,San Diego,Adult,48,11.7
2022,92027,San Diego,Adult,53,12.3
2022,92028,San Diego,Adult,45,11.4
2022,92029,San Diego,Adult,16,9.4
2022,92037,San Diego,Adult,24,8.1
2022,92040,San Diego,Adult,84,27.4
2022,92054,San Diego,Adult,53,18.4
2022,92056,San Diego,Adult,58,14
2022,92057,San Diego,Adult,66,14.4
2022,92058,San Diego,Adult,40,12.7
2022,92064,San Diego,Adult,35,10
2022,92065,San Diego,Adult,38,14.1
2022,92069,San Diego,Adult,47,12.8
2022,92071,San Diego,Adult,80,17.8
2022,92078,San Diego,Adult,34,7.6
2022,92081,San Diego,Adult,32,15.2
2022,92082,San Diego,Adult,21,13.8
2022,92083,San Diego,Adult,64,21.8
2022,92084,San Diego,Adult,46,11.5
2022,92101,San Diego,Adult,108,23.4
2022,92102,San Diego,Adult,77,27.6
2022,92103,San Diego,Adult,55,20.7
2022,92104,San Diego,Adult,75,20.1
2022,92105,San Diego,Adult,219,46
2022,92107,San Diego,Adult,23,9.3
2022,92108,San Diego,Adult,42,17.6
2022,92109,San Diego,Adult,28,8.4
2022,92110,San Diego,Adult,29,12.5
2022,92111,San Diego,Adult,79,21
2022,92113,San Diego,Adult,133,40.6
2022,92114,San Diego,Adult,192,39.7
2022,92115,San Diego,Adult,142,30.5
2022,92116,San Diego,Adult,21,7.7
2022,92117,San Diego,Adult,60,15.3
2022,92118,San Diego,Adult,25,14.4
2022,92119,San Diego,Adult,35,20.5
2022,92120,San Diego,Adult,30,12.7
2022,92122,San Diego,Adult,22,5.5
2022,92123,San Diego,Adult,50,22.2
2022,92126,San Diego,Adult,78,13.6
2022,92127,San Diego,Adult,21,6.4
2022,92128,San Diego,Adult,38,8.8
2022,92129,San Diego,Adult,36,9.1
2022,92130,San Diego,Adult,22,5.7
2022,92131,San Diego,Adult,17,7.1
2022,92139,San Diego,Adult,70,27.8
2022,92154,San Diego,Adult,138,20.7
2022,92173,San Diego,Adult,65,28.7
2022,92201,Riverside,Adult,153,32.7
2022,92203,Riverside,Adult,29,12.3
2022,92211,Riverside,Adult,27,24
2022,92220,Riverside,Adult,96,41.5
2022,92223,Riverside,Adult,115,27.4
2022,92225,Riverside,Adult,65,68.3
2022,92227,Imperial,Adult,75,37.4
2022,92231,Imperial,Adult,47,16.4
2022,92234,Riverside,Adult,94,27.8
2022,92236,Riverside,Adult,72,25
2022,92240,Riverside,Adult,116,40.2
2022,92241,Riverside,Adult,21,47.2
2022,92243,Imperial,Adult,76,21.6
2022,92250,Imperial,Adult,12,20.3
2022,92251,Imperial,Adult,25,12.2
2022,92252,San Bernardino,Adult,25,48.2
2022,92253,Riverside,Adult,37,16
2022,92254,Riverside,Adult,19,19.2
2022,92260,Riverside,Adult,28,13.9
2022,92262,Riverside,Adult,60,28.8
2022,92264,Riverside,Adult,20,22.3
2022,92270,Riverside,Adult,14,16.4
2022,92274,Riverside,Adult,28,19.3
2022,92277,San Bernardino,Adult,62,40.9
2022,92284,San Bernardino,Adult,57,33.3
2022,92301,San Bernardino,Adult,127,44.7
2022,92307,San Bernardino,Adult,114,38.2
2022,92308,San Bernardino,Adult,97,34.6
2022,92311,San Bernardino,Adult,242,102.3
2022,92313,San Bernardino,Adult,27,26.4
2022,92314,San Bernardino,Adult,31,40
2022,92315,San Bernardino,Adult,19,54.4
2022,92316,San Bernardino,Adult,53,23.3
2022,92324,San Bernardino,Adult,110,25.7
2022,92325,San Bernardino,Adult,31,45.1
2022,92335,San Bernardino,Adult,222,33.3
2022,92336,San Bernardino,Adult,138,18.7
2022,92337,San Bernardino,Adult,60,21.2
2022,92342,San Bernardino,Adult,14,35.6
2022,92344,San Bernardino,Adult,24,13.6
2022,92345,San Bernardino,Adult,206,32.4
2022,92346,San Bernardino,Adult,116,27.3
2022,92354,San Bernardino,Adult,24,14.1
2022,92356,San Bernardino,Adult,13,31.4
2022,92371,San Bernardino,Adult,28,21.6
2022,92373,San Bernardino,Adult,41,15.4
2022,92374,San Bernardino,Adult,70,19
2022,92376,San Bernardino,Adult,190,31.2
2022,92377,San Bernardino,Adult,32,19.6
2022,92392,San Bernardino,Adult,163,35.6
2022,92394,San Bernardino,Adult,125,38
2022,92395,San Bernardino,Adult,188,56.4
2022,92399,San Bernardino,Adult,54,12.5
2022,92404,San Bernardino,Adult,290,68.6
2022,92405,San Bernardino,Adult,143,68.3
2022,92407,San Bernardino,Adult,172,36.5
2022,92408,San Bernardino,Adult,55,53.2
2022,92410,San Bernardino,Adult,196,58.1
2022,92411,San Bernardino,Adult,106,58.8
2022,92501,Riverside,Adult,76,44.7
2022,92503,Riverside,Adult,225,31.7
2022,92504,Riverside,Adult,125,30.7
2022,92505,Riverside,Adult,118,33.1
2022,92506,Riverside,Adult,99,29.9
2022,92507,Riverside,Adult,150,31.9
2022,92508,Riverside,Adult,43,17.1
2022,92509,Riverside,Adult,142,24.2
2022,92530,Riverside,Adult,128,30.3
2022,92532,Riverside,Adult,42,20
2022,92539,Riverside,Adult,18,54.7
2022,92543,Riverside,Adult,154,64.5
2022,92544,Riverside,Adult,138,38.7
2022,92545,Riverside,Adult,129,42.9
2022,92548,Riverside,Adult,23,42.6
2022,92551,Riverside,Adult,116,46.8
2022,92553,Riverside,Adult,226,39.2
2022,92555,Riverside,Adult,91,27.7
2022,92557,Riverside,Adult,112,26.6
2022,92562,Riverside,Adult,108,23.1
2022,92563,Riverside,Adult,106,19.7
2022,92567,Riverside,Adult,12,14.7
2022,92570,Riverside,Adult,138,32.9
2022,92571,Riverside,Adult,112,27.4
2022,92582,Riverside,Adult,45,28.9
2022,92583,Riverside,Adult,74,28.6
2022,92584,Riverside,Adult,69,15.6
2022,92585,Riverside,Adult,42,23
2022,92586,Riverside,Adult,31,25
2022,92587,Riverside,Adult,24,17.6
2022,92591,Riverside,Adult,48,16.3
2022,92592,Riverside,Adult,98,16.8
2022,92595,Riverside,Adult,99,39
2022,92596,Riverside,Adult,52,20.7
2022,92602,Orange,Adult,16,7.2
2022,92603,Orange,Adult,14,9.1
2022,92604,Orange,Adult,20,8.6
2022,92612,Orange,Adult,29,10.3
2022,92614,Orange,Adult,25,11.8
2022,92618,Orange,Adult,49,10.7
2022,92620,Orange,Adult,38,8.3
2022,92624,Orange,Adult,14,19.9
2022,92626,Orange,Adult,36,8.8
2022,92627,Orange,Adult,63,13.1
2022,92629,Orange,Adult,15,7.9
2022,92630,Orange,Adult,41,8.3
2022,92637,Orange,Adult,13,9.7
2022,92646,Orange,Adult,54,11.5
2022,92647,Orange,Adult,90,19.2
2022,92648,Orange,Adult,39,10
2022,92649,Orange,Adult,18,7.3
2022,92651,Orange,Adult,16,8.6
2022,92653,Orange,Adult,37,17
2022,92656,Orange,Adult,32,8
2022,92660,Orange,Adult,17,5.8
2022,92663,Orange,Adult,13,7.2
2022,92672,Orange,Adult,27,7.6
2022,92673,Orange,Adult,16,9
2022,92675,Orange,Adult,25,9.5
2022,92677,Orange,Adult,49,10.5
2022,92683,Orange,Adult,118,16.6
2022,92688,Orange,Adult,23,6.9
2022,92691,Orange,Adult,47,12.6
2022,92692,Orange,Adult,20,6.2
2022,92694,Orange,Adult,20,10.9
2022,92701,Orange,Adult,84,24.3
2022,92703,Orange,Adult,77,16.5
2022,92704,Orange,Adult,122,20.2
2022,92705,Orange,Adult,68,20.6
2022,92706,Orange,Adult,32,12.9
2022,92707,Orange,Adult,90,21.2
2022,92708,Orange,Adult,64,17.1
2022,92780,Orange,Adult,61,15.1
2022,92782,Orange,Adult,22,10.6
2022,92801,Orange,Adult,102,24.2
2022,92802,Orange,Adult,68,21.5
2022,92804,Orange,Adult,181,26.6
2022,92805,Orange,Adult,115,20.7
2022,92806,Orange,Adult,74,23.9
2022,92807,Orange,Adult,46,17.1
2022,92808,Orange,Adult,18,12.3
2022,92821,Orange,Adult,26,7
2022,92831,Orange,Adult,66,19.2
2022,92832,Orange,Adult,36,16.6
2022,92833,Orange,Adult,72,17.4
2022,92835,Orange,Adult,26,12.1
2022,92840,Orange,Adult,77,18.5
2022,92841,Orange,Adult,58,21.8
2022,92843,Orange,Adult,86,23.2
2022,92844,Orange,Adult,22,12.1
2022,92845,Orange,Adult,20,16
2022,92860,Riverside,Adult,50,24.7
2022,92865,Orange,Adult,16,9.8
2022,92866,Orange,Adult,23,20.4
2022,92867,Orange,Adult,48,15
2022,92868,Orange,Adult,54,25.3
2022,92869,Orange,Adult,47,18
2022,92870,Orange,Adult,52,13
2022,92878,Riverside,Adult,18,13
2022,92879,Riverside,Adult,115,30.6
2022,92880,Riverside,Adult,66,17.8
2022,92881,Riverside,Adult,43,19.1
2022,92882,Riverside,Adult,88,17
2022,92883,Riverside,Adult,55,22
2022,92886,Orange,Adult,45,12.1
2022,93001,Ventura,Adult,49,19
2022,93003,Ventura,Adult,71,18.5
2022,93004,Ventura,Adult,41,18.1
2022,93010,Ventura,Adult,50,14.2
2022,93012,Ventura,Adult,26,9.4
2022,93021,Ventura,Adult,35,13.8
2022,93022,Ventura,Adult,13,28.3
2022,93023,Ventura,Adult,30,19.9
2022,93030,Ventura,Adult,108,25.2
2022,93033,Ventura,Adult,143,26.6
2022,93035,Ventura,Adult,33,15.9
2022,93036,Ventura,Adult,82,23.1
2022,93041,Ventura,Adult,35,20.7
2022,93060,Ventura,Adult,57,22.6
2022,93063,Ventura,Adult,94,22.2
2022,93065,Ventura,Adult,110,19.8
2022,93101,Santa Barbara,Adult,47,18.4
2022,93103,Santa Barbara,Adult,18,11.6
2022,93105,Santa Barbara,Adult,28,13.4
2022,93110,Santa Barbara,Adult,12,9.9
2022,93117,Santa Barbara,Adult,54,13.2
2022,93203,Kern,Adult,13,8.3
2022,93204,Kings,Adult,19,15.4
2022,93210,Fresno,Adult,40,30.9
2022,93212,Kings,Adult,44,25.8
2022,93215,Kern,Adult,83,21.6
2022,93219,Tulare,Adult,18,28.6
2022,93221,Tulare,Adult,12,11
2022,93223,Tulare,Adult,15,22.2
2022,93230,Kings,Adult,148,29.8
2022,93234,Fresno,Adult,12,22.2
2022,93240,Kern,Adult,15,50.9
2022,93241,Kern,Adult,14,12.4
2022,93245,Kings,Adult,48,18
2022,93247,Tulare,Adult,30,22.3
2022,93250,Kern,Adult,25,25.2
2022,93257,Tulare,Adult,140,24.8
2022,93263,Kern,Adult,16,11.7
2022,93268,Kern,Adult,14,9.5
2022,93274,Tulare,Adult,159,28.7
2022,93277,Tulare,Adult,49,12.6
2022,93280,Kern,Adult,34,17.8
2022,93291,Tulare,Adult,70,15.4
2022,93292,Tulare,Adult,37,11.7
2022,93301,Kern,Adult,55,57.5
2022,93304,Kern,Adult,120,35.5
2022,93305,Kern,Adult,105,39
2022,93306,Kern,Adult,109,20.5
2022,93307,Kern,Adult,135,23.7
2022,93308,Kern,Adult,107,25.5
2022,93309,Kern,Adult,73,15.8
2022,93311,Kern,Adult,53,12.5
2022,93312,Kern,Adult,38,9
2022,93313,Kern,Adult,35,8.1
2022,93314,Kern,Adult,19,7
2022,93401,San Luis Obispo,Adult,35,15.7
2022,93402,San Luis Obispo,Adult,16,14.6
2022,93405,San Luis Obispo,Adult,24,8.5
2022,93420,San Luis Obispo,Adult,35,17.7
2022,93422,San Luis Obispo,Adult,40,16.6
2022,93433,San Luis Obispo,Adult,14,16.7
2022,93434,Santa Barbara,Adult,14,24.6
2022,93436,Santa Barbara,Adult,118,27.4
2022,93442,San Luis Obispo,Adult,14,15.4
2022,93444,San Luis Obispo,Adult,36,24.9
2022,93445,San Luis Obispo,Adult,12,23.4
2022,93446,San Luis Obispo,Adult,81,24.7
2022,93449,San Luis Obispo,Adult,14,26.4
2022,93454,Santa Barbara,Adult,61,20.5
2022,93455,Santa Barbara,Adult,53,15.2
2022,93458,Santa Barbara,Adult,94,21.7
2022,93465,San Luis Obispo,Adult,19,28.4
2022,93501,Kern,Adult,18,44.5
2022,93505,Kern,Adult,63,61.1
2022,93514,Inyo,Adult,25,26.4
2022,93534,Los Angeles,Adult,316,98.4
2022,93535,Los Angeles,Adult,452,80.9
2022,93536,Los Angeles,Adult,199,34.3
2022,93543,Los Angeles,Adult,48,53.2
2022,93545,Inyo,Adult,14,101.9
2022,93546,Mono,Adult,25,35.6
2022,93550,Los Angeles,Adult,360,61.8
2022,93551,Los Angeles,Adult,151,36.5
2022,93552,Los Angeles,Adult,167,53.6
2022,93555,Kern,Adult,98,44.5
2022,93560,Kern,Adult,64,40.4
2022,93561,Kern,Adult,55,21.6
2022,93591,Los Angeles,Adult,45,109.1
2022,93610,Madera,Adult,28,15.9
2022,93611,Fresno,Adult,39,10.8
2022,93612,Fresno,Adult,82,27.6
2022,93614,Madera,Adult,16,22.1
2022,93618,Tulare,Adult,58,29.5
2022,93619,Fresno,Adult,50,12.7
2022,93620,Merced,Adult,27,34.6
2022,93625,Fresno,Adult,17,28.2
2022,93630,Fresno,Adult,20,15.4
2022,93631,Fresno,Adult,16,13.5
2022,93635,Merced,Adult,151,42.1
2022,93636,Madera,Adult,14,12.3
2022,93637,Madera,Adult,95,33.9
2022,93638,Madera,Adult,121,36.9
2022,93644,Madera,Adult,17,33.1
2022,93646,Fresno,Adult,23,35
2022,93648,Fresno,Adult,27,25.2
2022,93654,Fresno,Adult,62,29.1
2022,93657,Fresno,Adult,55,19.4
2022,93662,Fresno,Adult,72,29.8
2022,93701,Fresno,Adult,65,91
2022,93702,Fresno,Adult,141,48.8
2022,93703,Fresno,Adult,107,47.5
2022,93704,Fresno,Adult,63,30.1
2022,93705,Fresno,Adult,133,46.8
2022,93706,Fresno,Adult,147,58.4
2022,93710,Fresno,Adult,62,26.4
2022,93711,Fresno,Adult,37,12.6
2022,93720,Fresno,Adult,48,12.9
2022,93721,Fresno,Adult,29,45.3
2022,93722,Fresno,Adult,159,24.9
2022,93725,Fresno,Adult,40,21.2
2022,93726,Fresno,Adult,106,32.6
2022,93727,Fresno,Adult,168,26.8
2022,93728,Fresno,Adult,45,39.3
2022,93901,Monterey,Adult,89,40.3
2022,93905,Monterey,Adult,132,30.3
2022,93906,Monterey,Adult,160,33.7
2022,93907,Monterey,Adult,52,33.6
2022,93926,Monterey,Adult,24,35.5
2022,93927,Monterey,Adult,44,29.8
2022,93930,Monterey,Adult,42,35.4
2022,93933,Monterey,Adult,51,22.2
2022,93940,Monterey,Adult,27,12.6
2022,93950,Monterey,Adult,17,18
2022,93955,Monterey,Adult,47,19.8
2022,93960,Monterey,Adult,36,17.4
2022,94002,San Mateo,Adult,20,9.3
2022,94010,San Mateo,Adult,26,7.5
2022,94014,San Mateo,Adult,66,17.1
2022,94015,San Mateo,Adult,103,19.9
2022,94024,Santa Clara,Adult,12,7.4
2022,94025,San Mateo,Adult,31,9.3
2022,94030,San Mateo,Adult,19,9.7
2022,94038,San Mateo,Adult,12,68.7
2022,94040,Santa Clara,Adult,30,10.3
2022,94043,Santa Clara,Adult,17,6.6
2022,94044,San Mateo,Adult,52,17.2
2022,94061,San Mateo,Adult,45,16.8
2022,94062,San Mateo,Adult,17,9.8
2022,94063,San Mateo,Adult,101,36.1
2022,94066,San Mateo,Adult,79,24
2022,94070,San Mateo,Adult,19,7.2
2022,94080,San Mateo,Adult,122,24.4
2022,94085,Santa Clara,Adult,17,9.4
2022,94086,Santa Clara,Adult,30,7.6
2022,94087,Santa Clara,Adult,23,4.9
2022,94089,Santa Clara,Adult,29,17.1
2022,94102,San Francisco,Adult,111,30.3
2022,94103,San Francisco,Adult,74,20.3
2022,94105,San Francisco,Adult,12,8.3
2022,94107,San Francisco,Adult,26,9.1
2022,94109,San Francisco,Adult,65,12.6
2022,94110,San Francisco,Adult,112,20.1
2022,94112,San Francisco,Adult,101,16
2022,94114,San Francisco,Adult,15,5.1
2022,94115,San Francisco,Adult,32,13.1
2022,94116,San Francisco,Adult,26,7.5
2022,94117,San Francisco,Adult,30,8.8
2022,94118,San Francisco,Adult,18,5.3
2022,94121,San Francisco,Adult,34,10.2
2022,94122,San Francisco,Adult,28,5.6
2022,94123,San Francisco,Adult,12,4.4
2022,94124,San Francisco,Adult,116,38.8
